District,OwnRatio-2005,OwnRatio-2010,OwnRatio-2038,OwnRatio-2050,Threshold-2005,Threshold-2010,Threshold-2038,Threshold-2050,PropSuitable-2005,PropSuitable-2010,PropSuitable-2038,PropSuitable-2050
5363_5363_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5364_5364_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5365_5365_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5366_5366_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5367_5367_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5368_5368_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5369_5369_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5370_5370_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5371_5371_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5372_5372_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5373_5373_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5374_5374_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5375_5375_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5376_5376_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5377_5377_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5378_5378_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5379_5379_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5380_5380_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5381_5381_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5382_5382_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5383_5383_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5384_5384_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5385_5385_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5386_5386_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5387_5387_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5388_5388_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5389_5389_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5390_5390_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5391_5391_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5392_5392_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5393_5393_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5394_5394_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5395_5395_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5396_5396_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5397_5397_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5398_5398_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5399_5399_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5400_5400_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5401_5401_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5402_5402_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5403_5403_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5404_5404_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5405_5405_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5406_5406_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5407_5407_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5408_5408_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5409_5409_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5410_5410_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5411_5411_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5412_5412_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5413_5413_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5414_5414_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5415_5415_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5416_5416_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5417_5417_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5418_5418_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5419_5419_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5420_5420_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5421_5421_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5422_5422_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5423_5423_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5424_5424_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5425_5425_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5426_5426_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5427_5427_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5428_5428_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5429_5429_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5430_5430_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5431_5431_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5432_5432_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5433_5433_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5434_5434_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5435_5435_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5436_5436_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5437_5437_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5438_5438_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5439_5439_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5440_5440_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5441_5441_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5442_5442_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5443_5443_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5444_5444_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5445_5445_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5446_5446_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5447_5447_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5448_5448_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5449_5449_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5450_5450_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5451_5451_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5452_5452_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5453_5453_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5454_5454_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5455_5455_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5456_5456_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5457_5457_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5458_5458_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5459_5459_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5460_5460_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5461_5461_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5462_5462_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5463_5463_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5464_5464_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5465_5465_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5466_5466_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5467_5467_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5468_5468_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5469_5469_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5470_5470_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5471_5471_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5472_5472_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5473_5473_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5474_5474_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5475_5475_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5476_5476_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5477_5477_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5478_5478_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5479_5479_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5480_5480_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5481_5481_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5482_5482_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5483_5483_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5484_5484_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5485_5485_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5486_5486_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5487_5487_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5488_5488_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5489_5489_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5490_5490_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5491_5491_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5492_5492_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5493_5493_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5494_5494_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5495_5495_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5496_5496_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5497_5497_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5498_5498_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5499_5499_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5500_5500_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5501_5501_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5502_5502_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5503_5503_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5504_5504_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5505_5505_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5506_5506_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5507_5507_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5508_5508_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5509_5509_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5510_5510_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5511_5511_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5512_5512_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5513_5513_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5514_5514_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5515_5515_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5516_5516_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5517_5517_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5518_5518_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5519_5519_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5520_5520_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5521_5521_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5522_5522_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5523_5523_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5524_5524_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5525_5525_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5526_5526_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5527_5527_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5528_5528_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5529_5529_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5530_5530_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5531_5531_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5532_5532_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5533_5533_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5534_5534_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5535_5535_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5536_5536_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5537_5537_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5538_5538_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5539_5539_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5540_5540_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5541_5541_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5542_5542_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5543_5543_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5544_5544_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5545_5545_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5546_5546_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5547_5547_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5548_5548_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5549_5549_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5550_5550_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5551_5551_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5552_5552_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5553_5553_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5554_5554_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5555_5555_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5556_5556_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5557_5557_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5558_5558_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5559_5559_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5560_5560_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5561_5561_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5562_5562_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5563_5563_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5564_5564_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5565_5565_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5566_5566_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5567_5567_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5568_5568_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5569_5569_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5570_5570_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5571_5571_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5572_5572_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5573_5573_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5574_5574_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5575_5575_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5576_5576_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5577_5577_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5578_5578_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5579_5579_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5580_5580_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5581_5581_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5582_5582_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5583_5583_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5584_5584_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5585_5585_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5586_5586_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5587_5587_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5588_5588_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5589_5589_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5590_5590_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5591_5591_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5592_5592_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5593_5593_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5594_5594_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5595_5595_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5596_5596_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5597_5597_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5598_5598_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5599_5599_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5600_5600_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5601_5601_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5602_5602_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5603_5603_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5604_5604_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5605_5605_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5606_5606_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5607_5607_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5608_5608_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5609_5609_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5610_5610_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5611_5611_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5612_5612_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5613_5613_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5614_5614_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5615_5615_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5616_5616_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5617_5617_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5618_5618_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5619_5619_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5620_5620_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5621_5621_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5622_5622_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5623_5623_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5624_5624_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5625_5625_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5626_5626_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5627_5627_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5628_5628_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5629_5629_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5630_5630_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5631_5631_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5632_5632_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5633_5633_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5634_5634_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5635_5635_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5636_5636_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5637_5637_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5638_5638_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5639_5639_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5640_5640_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5641_5641_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5642_5642_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5643_5643_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5644_5644_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5645_5645_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5646_5646_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5647_5647_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5648_5648_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5649_5649_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5650_5650_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5651_5651_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5652_5652_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5653_5653_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5654_5654_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5655_5655_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5656_5656_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5657_5657_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5658_5658_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5659_5659_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5660_5660_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5661_5661_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5662_5662_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5663_5663_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5664_5664_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5665_5665_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5666_5666_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5667_5667_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5668_5668_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5669_5669_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5670_5670_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5671_5671_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5672_5672_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5673_5673_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5674_5674_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5675_5675_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5676_5676_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5677_5677_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5678_5678_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5679_5679_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5680_5680_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5681_5681_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5682_5682_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5683_5683_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5684_5684_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5685_5685_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5686_5686_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5687_5687_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5688_5688_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5689_5689_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5690_5690_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5691_5691_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
5692_5692_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
